id,dataset,graph,uuid,tier,strategy,in_queue,final_label,action,reason,revert_strategy,revert_to,release_position
zograscope:597,zograscope,pole,4778,algorithmic,typo,False,unsampled,keep:unsampled,never sampled for human review,,,592
zograscope:598,zograscope,pole,4905,algorithmic,typo,False,unsampled,keep:unsampled,never sampled for human review,,,593
zograscope:599,zograscope,pole,1869,algorithmic,partial,True,valid,remove:unnatural,valid but a rater judged it a form nobody would write,,,
zograscope:600,zograscope,pole,3825,kb:curated,abbrev,False,unsampled,keep:unsampled,never sampled for human review,,,594
zograscope:601,zograscope,pole,3028,algorithmic,typo,False,unsampled,keep:unsampled,never sampled for human review,,,595
zograscope:602,zograscope,pole,1263,algorithmic,casing,False,unsampled,keep:unsampled,never sampled for human review,,,596
zograscope:603,zograscope,pole,4472,llm,abbrev,True,valid,keep:valid,valid,,,597
zograscope:604,zograscope,pole,3869,algorithmic,typo,False,unsampled,keep:unsampled,never sampled for human review,,,598
zograscope:605,zograscope,pole,871,algorithmic,typo,False,unsampled,keep:unsampled,never sampled for human review,,,599
zograscope:606,zograscope,pole,4784,algorithmic,partial,False,unsampled,keep:unsampled,never sampled for human review,,,600
zograscope:607,zograscope,pole,4679,algorithmic,partial,False,unsampled,keep:unsampled,never sampled for human review,,,601
zograscope:608,zograscope,pole,4404,algorithmic,typo,False,unsampled,keep:unsampled,never sampled for human review,,,602
zograscope:609,zograscope,pole,2685,algorithmic,casing,False,unsampled,keep:unsampled,never sampled for human review,,,603
zograscope:610,zograscope,pole,2642,llm,abbrev,True,invalid,revert:prior_algorithmic,census-rejected; certified prior algorithmic form exists,typo,Ausstin,604
zograscope:611,zograscope,pole,2647,algorithmic,typo,True,valid,keep:valid,valid,,,605
zograscope:612,zograscope,pole,4780,algorithmic,typo,False,unsampled,keep:unsampled,never sampled for human review,,,606
zograscope:613,zograscope,pole,3818,attested,abbrev,True,valid,keep:valid,valid,,,607
zograscope:614,zograscope,pole,2929,algorithmic,typo,False,unsampled,keep:unsampled,never sampled for human review,,,608
zograscope:615,zograscope,pole,3887,algorithmic,typo,False,unsampled,keep:unsampled,never sampled for human review,,,609
zograscope:616,zograscope,pole,2745,algorithmic,typo,False,unsampled,keep:unsampled,never sampled for human review,,,610
zograscope:617,zograscope,pole,4362,algorithmic,partial,False,unsampled,keep:unsampled,never sampled for human review,,,611
zograscope:618,zograscope,pole,2930,algorithmic,typo,False,unsampled,keep:unsampled,never sampled for human review,,,612
zograscope:619,zograscope,pole,4276,llm,abbrev,True,valid,keep:valid,valid,,,613
zograscope:620,zograscope,pole,2907,algorithmic,casing,False,unsampled,keep:unsampled,never sampled for human review,,,614
zograscope:621,zograscope,pole,2721,algorithmic,partial,False,unsampled,keep:unsampled,never sampled for human review,,,615
zograscope:622,zograscope,pole,3845,algorithmic,partial,False,unsampled,keep:unsampled,never sampled for human review,,,616
zograscope:623,zograscope,pole,3074,algorithmic,typo,False,unsampled,keep:unsampled,never sampled for human review,,,617
zograscope:624,zograscope,pole,4955,algorithmic,typo,False,unsampled,keep:unsampled,never sampled for human review,,,618
zograscope:625,zograscope,pole,2998,algorithmic,partial,False,unsampled,keep:unsampled,never sampled for human review,,,619
zograscope:626,zograscope,pole,3078,llm,abbrev,True,valid,keep:valid,valid,,,620
zograscope:627,zograscope,pole,2006,algorithmic,typo,False,unsampled,keep:unsampled,never sampled for human review,,,621
zograscope:628,zograscope,pole,1485,algorithmic,casing,True,valid,keep:valid,valid,,,622
zograscope:629,zograscope,pole,3838,algorithmic,typo,False,unsampled,keep:unsampled,never sampled for human review,,,623
zograscope:630,zograscope,pole,3901,algorithmic,partial,True,valid,keep:valid,valid,,,624
zograscope:631,zograscope,pole,2829,llm,abbrev,True,invalid,revert:prior_algorithmic,census-rejected; certified prior algorithmic form exists,typo,Austinn,625
zograscope:632,zograscope,pole,2572,kb:curated,abbrev,False,unsampled,keep:unsampled,never sampled for human review,,,626
zograscope:633,zograscope,pole,4055,algorithmic,typo,False,unsampled,keep:unsampled,never sampled for human review,,,627
zograscope:634,zograscope,pole,1554,algorithmic,partial,False,unsampled,keep:unsampled,never sampled for human review,,,628
zograscope:635,zograscope,pole,1741,llm,abbrev,True,valid,keep:valid,valid,,,629
zograscope:636,zograscope,pole,2645,algorithmic,typo,False,unsampled,keep:unsampled,never sampled for human review,,,630
zograscope:637,zograscope,pole,2885,kb:curated,abbrev,False,unsampled,keep:unsampled,never sampled for human review,,,631
zograscope:638,zograscope,pole,4594,algorithmic,casing,True,valid,keep:valid,valid,,,632
zograscope:639,zograscope,pole,4271,llm,abbrev,True,source_error,remove:source_error,a rater flagged the source item itself as broken,,,
zograscope:640,zograscope,pole,2711,algorithmic,typo,False,unsampled,keep:unsampled,never sampled for human review,,,633
zograscope:641,zograscope,pole,1266,algorithmic,typo,False,unsampled,keep:unsampled,never sampled for human review,,,634
zograscope:642,zograscope,pole,3005,algorithmic,partial,False,unsampled,keep:unsampled,never sampled for human review,,,635
zograscope:643,zograscope,pole,2004,algorithmic,typo,False,unsampled,keep:unsampled,never sampled for human review,,,636
zograscope:644,zograscope,pole,289,llm,abbrev,True,source_error,remove:source_error,a rater flagged the source item itself as broken,,,
zograscope:645,zograscope,pole,879,algorithmic,typo,True,valid,keep:valid,valid,,,637
zograscope:646,zograscope,pole,1735,algorithmic,casing,False,unsampled,keep:unsampled,never sampled for human review,,,638
zograscope:647,zograscope,pole,3004,algorithmic,partial,False,unsampled,keep:unsampled,never sampled for human review,,,639
zograscope:648,zograscope,pole,2713,algorithmic,typo,False,unsampled,keep:unsampled,never sampled for human review,,,640
zograscope:649,zograscope,pole,4936,algorithmic,typo,False,unsampled,keep:unsampled,never sampled for human review,,,641
zograscope:650,zograscope,pole,4787,algorithmic,partial,False,unsampled,keep:unsampled,never sampled for human review,,,642
zograscope:651,zograscope,pole,3817,algorithmic,typo,False,unsampled,keep:unsampled,never sampled for human review,,,643
zograscope:652,zograscope,pole,3001,algorithmic,partial,False,unsampled,keep:unsampled,never sampled for human review,,,644
zograscope:653,zograscope,pole,2818,llm,abbrev,True,valid,keep:valid,valid,,,645
zograscope:654,zograscope,pole,2680,algorithmic,typo,False,unsampled,keep:unsampled,never sampled for human review,,,646
zograscope:655,zograscope,pole,3821,llm,abbrev,True,valid,keep:valid,valid,,,647
zograscope:656,zograscope,pole,3752,algorithmic,casing,False,unsampled,keep:unsampled,never sampled for human review,,,648
zograscope:657,zograscope,pole,3484,algorithmic,typo,False,unsampled,keep:unsampled,never sampled for human review,,,649
zograscope:658,zograscope,pole,4364,algorithmic,partial,False,unsampled,keep:unsampled,never sampled for human review,,,650
zograscope:659,zograscope,pole,3448,algorithmic,typo,False,unsampled,keep:unsampled,never sampled for human review,,,651
zograscope:660,zograscope,pole,4473,llm,abbrev,True,valid,keep:valid,valid,,,652
zograscope:661,zograscope,pole,2997,algorithmic,partial,False,unsampled,keep:unsampled,never sampled for human review,,,653
zograscope:662,zograscope,pole,2708,algorithmic,typo,False,unsampled,keep:unsampled,never sampled for human review,,,654
zograscope:663,zograscope,pole,3301,algorithmic,typo,False,unsampled,keep:unsampled,never sampled for human review,,,655
zograscope:664,zograscope,pole,4392,llm,abbrev,True,valid,keep:valid,valid,,,656
zograscope:665,zograscope,pole,3864,algorithmic,casing,True,valid,keep:valid,valid,,,657
zograscope:666,zograscope,pole,3553,algorithmic,typo,False,unsampled,keep:unsampled,never sampled for human review,,,658
zograscope:667,zograscope,pole,3533,algorithmic,typo,False,unsampled,keep:unsampled,never sampled for human review,,,659
zograscope:668,zograscope,pole,1373,algorithmic,partial,False,unsampled,keep:unsampled,never sampled for human review,,,660
zograscope:669,zograscope,pole,3885,algorithmic,typo,False,unsampled,keep:unsampled,never sampled for human review,,,661
zograscope:670,zograscope,pole,4911,algorithmic,typo,False,unsampled,keep:unsampled,never sampled for human review,,,662
zograscope:671,zograscope,pole,3254,algorithmic,partial,False,unsampled,keep:unsampled,never sampled for human review,,,663
zograscope:672,zograscope,pole,5015,algorithmic,partial,False,unsampled,keep:unsampled,never sampled for human review,,,664
zograscope:673,zograscope,pole,2649,algorithmic,typo,False,unsampled,keep:unsampled,never sampled for human review,,,665
zograscope:674,zograscope,pole,3518,llm,abbrev,True,valid,keep:valid,valid,,,666
zograscope:675,zograscope,pole,617,algorithmic,casing,False,unsampled,keep:unsampled,never sampled for human review,,,667
zograscope:676,zograscope,pole,878,algorithmic,typo,True,valid,keep:valid,valid,,,668
zograscope:677,zograscope,pole,4561,algorithmic,typo,True,valid,keep:valid,valid,,,669
zograscope:678,zograscope,pole,2879,llm,abbrev,True,valid,keep:valid,valid,,,670
zograscope:679,zograscope,pole,4940,algorithmic,typo,False,unsampled,keep:unsampled,never sampled for human review,,,671
zograscope:680,zograscope,pole,1812,algorithmic,typo,False,unsampled,keep:unsampled,never sampled for human review,,,672
zograscope:681,zograscope,pole,4156,attested,abbrev,True,valid,keep:valid,valid,,,673
zograscope:682,zograscope,pole,2933,algorithmic,typo,False,unsampled,keep:unsampled,never sampled for human review,,,674
zograscope:683,zograscope,pole,3903,algorithmic,casing,False,unsampled,keep:unsampled,never sampled for human review,,,675
zograscope:684,zograscope,pole,4233,algorithmic,partial,False,unsampled,keep:unsampled,never sampled for human review,,,676
zograscope:685,zograscope,pole,3985,algorithmic,typo,False,unsampled,keep:unsampled,never sampled for human review,,,677
zograscope:686,zograscope,pole,1371,algorithmic,partial,True,valid,keep:valid,valid,,,678
zograscope:687,zograscope,pole,2674,algorithmic,typo,True,valid,keep:valid,valid,,,679
zograscope:688,zograscope,pole,1366,algorithmic,partial,False,unsampled,keep:unsampled,never sampled for human review,,,680
zograscope:689,zograscope,pole,5008,algorithmic,typo,True,valid,keep:valid,valid,,,681
zograscope:690,zograscope,pole,2936,algorithmic,typo,False,unsampled,keep:unsampled,never sampled for human review,,,682
zograscope:691,zograscope,pole,4504,algorithmic,typo,False,unsampled,keep:unsampled,never sampled for human review,,,683
zograscope:692,zograscope,pole,1813,algorithmic,casing,False,unsampled,keep:unsampled,never sampled for human review,,,684
zograscope:693,zograscope,pole,3259,algorithmic,partial,True,valid,keep:valid,valid,,,685
zograscope:694,zograscope,pole,3902,algorithmic,typo,False,unsampled,keep:unsampled,never sampled for human review,,,686
zograscope:695,zograscope,pole,2992,algorithmic,typo,False,unsampled,keep:unsampled,never sampled for human review,,,687
zograscope:696,zograscope,pole,2010,algorithmic,typo,False,unsampled,keep:unsampled,never sampled for human review,,,688
zograscope:697,zograscope,pole,561,algorithmic,partial,False,unsampled,keep:unsampled,never sampled for human review,,,689
zograscope:698,zograscope,pole,920,algorithmic,typo,False,unsampled,keep:unsampled,never sampled for human review,,,690
zograscope:699,zograscope,pole,4675,algorithmic,partial,False,unsampled,keep:unsampled,never sampled for human review,,,691
zograscope:700,zograscope,pole,4672,algorithmic,partial,False,unsampled,keep:unsampled,never sampled for human review,,,692
zograscope:701,zograscope,pole,2565,kb:curated,abbrev,False,unsampled,keep:unsampled,never sampled for human review,,,693
zograscope:702,zograscope,pole,1875,algorithmic,casing,True,source_error,remove:source_error,a rater flagged the source item itself as broken,,,
zograscope:703,zograscope,pole,3304,algorithmic,typo,True,valid,keep:valid,valid,,,694
zograscope:704,zograscope,pole,623,algorithmic,typo,False,unsampled,keep:unsampled,never sampled for human review,,,695
zograscope:705,zograscope,pole,558,algorithmic,partial,False,unsampled,keep:unsampled,never sampled for human review,,,696
zograscope:706,zograscope,pole,1808,algorithmic,typo,False,unsampled,keep:unsampled,never sampled for human review,,,697
zograscope:707,zograscope,pole,3269,algorithmic,typo,False,unsampled,keep:unsampled,never sampled for human review,,,698
zograscope:708,zograscope,pole,2664,algorithmic,partial,False,unsampled,keep:unsampled,never sampled for human review,,,699
zograscope:709,zograscope,pole,2662,algorithmic,partial,False,unsampled,keep:unsampled,never sampled for human review,,,700
zograscope:710,zograscope,pole,1480,algorithmic,casing,False,unsampled,keep:unsampled,never sampled for human review,,,701
zograscope:711,zograscope,pole,3657,algorithmic,typo,False,unsampled,keep:unsampled,never sampled for human review,,,702
zograscope:712,zograscope,pole,3163,algorithmic,typo,False,unsampled,keep:unsampled,never sampled for human review,,,703
zograscope:713,zograscope,pole,4785,algorithmic,partial,True,valid,keep:valid,valid,,,704
zograscope:714,zograscope,pole,3300,algorithmic,typo,True,valid,keep:valid,valid,,,705
zograscope:715,zograscope,pole,3257,algorithmic,partial,False,unsampled,keep:unsampled,never sampled for human review,,,706
zograscope:716,zograscope,pole,4060,algorithmic,typo,False,unsampled,keep:unsampled,never sampled for human review,,,707
zograscope:717,zograscope,pole,4512,algorithmic,typo,False,unsampled,keep:unsampled,never sampled for human review,,,708
zograscope:718,zograscope,pole,2906,algorithmic,typo,False,unsampled,keep:unsampled,never sampled for human review,,,709
zograscope:719,zograscope,pole,4786,algorithmic,partial,False,unsampled,keep:unsampled,never sampled for human review,,,710
zograscope:720,zograscope,pole,3696,algorithmic,casing,False,unsampled,keep:unsampled,never sampled for human review,,,711
zograscope:721,zograscope,pole,326,algorithmic,typo,True,valid,keep:valid,valid,,,712
zograscope:722,zograscope,pole,4174,algorithmic,partial,False,unsampled,keep:unsampled,never sampled for human review,,,713
zograscope:723,zograscope,pole,4157,llm,abbrev,True,valid,keep:valid,valid,,,714
zograscope:724,zograscope,pole,2570,attested,abbrev,True,valid,keep:valid,valid,,,715
zograscope:725,zograscope,pole,4428,algorithmic,typo,False,unsampled,keep:unsampled,never sampled for human review,,,716
zograscope:726,zograscope,pole,4223,algorithmic,partial,False,unsampled,keep:unsampled,never sampled for human review,,,717
zograscope:727,zograscope,pole,4171,algorithmic,partial,False,unsampled,keep:unsampled,never sampled for human review,,,718
zograscope:728,zograscope,pole,3978,algorithmic,typo,False,unsampled,keep:unsampled,never sampled for human review,,,719
zograscope:729,zograscope,pole,4898,algorithmic,typo,True,valid,keep:valid,valid,,,720
zograscope:730,zograscope,pole,4681,algorithmic,casing,False,unsampled,keep:unsampled,never sampled for human review,,,721
zograscope:731,zograscope,pole,1734,algorithmic,typo,False,unsampled,keep:unsampled,never sampled for human review,,,722
zograscope:732,zograscope,pole,4793,algorithmic,typo,False,unsampled,keep:unsampled,never sampled for human review,,,723
zograscope:733,zograscope,pole,3596,algorithmic,typo,False,unsampled,keep:unsampled,never sampled for human review,,,724
zograscope:734,zograscope,pole,3025,algorithmic,typo,False,unsampled,keep:unsampled,never sampled for human review,,,725
zograscope:735,zograscope,pole,2631,algorithmic,partial,False,unsampled,keep:unsampled,never sampled for human review,,,726
zograscope:736,zograscope,pole,3658,algorithmic,typo,True,valid,keep:valid,valid,,,727
zograscope:737,zograscope,pole,3814,algorithmic,typo,False,unsampled,keep:unsampled,never sampled for human review,,,728
zograscope:738,zograscope,pole,2909,algorithmic,casing,False,unsampled,keep:unsampled,never sampled for human review,,,729
zograscope:739,zograscope,pole,2648,algorithmic,typo,False,unsampled,keep:unsampled,never sampled for human review,,,730
zograscope:740,zograscope,pole,4403,algorithmic,typo,False,unsampled,keep:unsampled,never sampled for human review,,,731
zograscope:741,zograscope,pole,5017,algorithmic,partial,False,unsampled,keep:unsampled,never sampled for human review,,,732
zograscope:742,zograscope,pole,2882,llm,abbrev,True,valid,keep:valid,valid,,,733
zograscope:743,zograscope,pole,5009,algorithmic,typo,True,valid,keep:valid,valid,,,734
zograscope:744,zograscope,pole,3002,algorithmic,partial,True,valid,keep:valid,valid,,,735
zograscope:745,zograscope,pole,4509,algorithmic,typo,False,unsampled,keep:unsampled,never sampled for human review,,,736
zograscope:746,zograscope,pole,4061,algorithmic,typo,False,unsampled,keep:unsampled,never sampled for human review,,,737
zograscope:747,zograscope,pole,3932,algorithmic,casing,True,valid,keep:valid,valid,,,738
zograscope:748,zograscope,pole,2999,algorithmic,partial,False,unsampled,keep:unsampled,never sampled for human review,,,739
zograscope:749,zograscope,pole,3027,algorithmic,typo,False,unsampled,keep:unsampled,never sampled for human review,,,740
zograscope:750,zograscope,pole,5020,algorithmic,partial,True,valid,keep:valid,valid,,,741
zograscope:751,zograscope,pole,3482,algorithmic,typo,False,unsampled,keep:unsampled,never sampled for human review,,,742
zograscope:752,zograscope,pole,4159,llm,abbrev,True,valid,keep:valid,valid,,,743
zograscope:753,zograscope,pole,2644,llm,abbrev,True,invalid,revert:prior_algorithmic,census-rejected; certified prior algorithmic form exists,typo,Asutin,744
zograscope:754,zograscope,pole,4065,algorithmic,typo,False,unsampled,keep:unsampled,never sampled for human review,,,745
zograscope:755,zograscope,pole,2991,algorithmic,typo,False,unsampled,keep:unsampled,never sampled for human review,,,746
zograscope:756,zograscope,pole,3540,algorithmic,casing,False,unsampled,keep:unsampled,never sampled for human review,,,747
zograscope:757,zograscope,pole,4205,algorithmic,typo,True,valid,keep:valid,valid,,,748
zograscope:758,zograscope,pole,4432,algorithmic,typo,False,unsampled,keep:unsampled,never sampled for human review,,,749
zograscope:759,zograscope,pole,4502,algorithmic,typo,False,unsampled,keep:unsampled,never sampled for human review,,,750
zograscope:760,zograscope,pole,2723,algorithmic,partial,True,valid,keep:valid,valid,,,751
zograscope:761,zograscope,pole,1553,algorithmic,partial,False,unsampled,keep:unsampled,never sampled for human review,,,752
zograscope:762,zograscope,pole,4499,algorithmic,partial,False,unsampled,keep:unsampled,never sampled for human review,,,753
zograscope:763,zograscope,pole,4394,algorithmic,typo,False,unsampled,keep:unsampled,never sampled for human review,,,754
zograscope:764,zograscope,pole,4476,llm,abbrev,True,valid,keep:valid,valid,,,755
zograscope:765,zograscope,pole,3857,algorithmic,casing,False,unsampled,keep:unsampled,never sampled for human review,,,756
zograscope:766,zograscope,pole,1262,algorithmic,typo,False,unsampled,keep:unsampled,never sampled for human review,,,757
zograscope:767,zograscope,pole,4062,algorithmic,typo,False,unsampled,keep:unsampled,never sampled for human review,,,758
zograscope:768,zograscope,pole,288,algorithmic,typo,False,unsampled,keep:unsampled,never sampled for human review,,,759
zograscope:769,zograscope,pole,2724,algorithmic,partial,False,unsampled,keep:unsampled,never sampled for human review,,,760
zograscope:770,zograscope,pole,3900,algorithmic,partial,False,unsampled,keep:unsampled,never sampled for human review,,,761
zograscope:771,zograscope,pole,3847,algorithmic,partial,False,unsampled,keep:unsampled,never sampled for human review,,,762
zograscope:772,zograscope,pole,3297,algorithmic,typo,False,unsampled,keep:unsampled,never sampled for human review,,,763
zograscope:773,zograscope,pole,2819,llm,abbrev,True,valid,keep:valid,valid,,,764
zograscope:774,zograscope,pole,3166,algorithmic,typo,False,unsampled,keep:unsampled,never sampled for human review,,,765
zograscope:775,zograscope,pole,3236,algorithmic,casing,False,unsampled,keep:unsampled,never sampled for human review,,,766
zograscope:776,zograscope,pole,2008,algorithmic,typo,True,valid,keep:valid,valid,,,767
zograscope:777,zograscope,pole,2683,algorithmic,typo,False,unsampled,keep:unsampled,never sampled for human review,,,768
zograscope:778,zograscope,pole,3522,algorithmic,typo,True,valid,keep:valid,valid,,,769
zograscope:779,zograscope,pole,3167,algorithmic,typo,False,unsampled,keep:unsampled,never sampled for human review,,,770
zograscope:780,zograscope,pole,1868,algorithmic,partial,False,unsampled,keep:unsampled,never sampled for human review,,,771
zograscope:781,zograscope,pole,4067,algorithmic,typo,False,unsampled,keep:unsampled,never sampled for human review,,,772
zograscope:782,zograscope,pole,4228,algorithmic,partial,False,unsampled,keep:unsampled,never sampled for human review,,,773
zograscope:783,zograscope,pole,3837,algorithmic,casing,True,valid,keep:valid,valid,,,774
zograscope:784,zograscope,pole,3494,algorithmic,typo,False,unsampled,keep:unsampled,never sampled for human review,,,775
zograscope:785,zograscope,pole,4557,algorithmic,typo,False,unsampled,keep:unsampled,never sampled for human review,,,776
zograscope:786,zograscope,pole,4231,algorithmic,partial,False,unsampled,keep:unsampled,never sampled for human review,,,777
zograscope:787,zograscope,pole,4058,algorithmic,typo,False,unsampled,keep:unsampled,never sampled for human review,,,778
zograscope:788,zograscope,pole,3480,algorithmic,typo,False,unsampled,keep:unsampled,never sampled for human review,,,779
zograscope:789,zograscope,pole,1338,algorithmic,typo,False,unsampled,keep:unsampled,never sampled for human review,,,780
zograscope:790,zograscope,pole,834,algorithmic,typo,True,valid,keep:valid,valid,,,781
zograscope:791,zograscope,pole,2671,algorithmic,typo,False,unsampled,keep:unsampled,never sampled for human review,,,782
zograscope:792,zograscope,pole,1806,algorithmic,casing,False,unsampled,keep:unsampled,never sampled for human review,,,783
zograscope:793,zograscope,pole,3551,algorithmic,typo,False,unsampled,keep:unsampled,never sampled for human review,,,784
zograscope:794,zograscope,pole,285,algorithmic,typo,False,unsampled,keep:unsampled,never sampled for human review,,,785
zograscope:795,zograscope,pole,3622,algorithmic,typo,False,unsampled,keep:unsampled,never sampled for human review,,,786
zograscope:796,zograscope,pole,624,algorithmic,typo,False,unsampled,keep:unsampled,never sampled for human review,,,787
zograscope:797,zograscope,pole,4235,algorithmic,typo,False,unsampled,keep:unsampled,never sampled for human review,,,788
zograscope:798,zograscope,pole,919,algorithmic,typo,False,unsampled,keep:unsampled,never sampled for human review,,,789
zograscope:799,zograscope,pole,2660,algorithmic,partial,False,unsampled,keep:unsampled,never sampled for human review,,,790
zograscope:800,zograscope,pole,3860,algorithmic,casing,True,valid,keep:valid,valid,,,791
zograscope:801,zograscope,pole,3757,algorithmic,typo,False,unsampled,keep:unsampled,never sampled for human review,,,792
zograscope:802,zograscope,pole,4501,algorithmic,partial,True,valid,keep:valid,valid,,,793
zograscope:803,zograscope,pole,554,algorithmic,partial,False,unsampled,keep:unsampled,never sampled for human review,,,794
zograscope:804,zograscope,pole,2682,algorithmic,typo,False,unsampled,keep:unsampled,never sampled for human review,,,795
zograscope:805,zograscope,pole,3160,algorithmic,typo,False,unsampled,keep:unsampled,never sampled for human review,,,796
zograscope:806,zograscope,pole,1872,algorithmic,partial,False,unsampled,keep:unsampled,never sampled for human review,,,797
zograscope:807,zograscope,pole,2995,algorithmic,typo,False,unsampled,keep:unsampled,never sampled for human review,,,798
zograscope:808,zograscope,pole,2796,algorithmic,typo,False,unsampled,keep:unsampled,never sampled for human review,,,799
zograscope:809,zograscope,pole,822,algorithmic,casing,True,valid,keep:valid,valid,,,800
zograscope:810,zograscope,pole,4240,algorithmic,partial,False,unsampled,keep:unsampled,never sampled for human review,,,801
zograscope:811,zograscope,pole,2893,algorithmic,typo,False,unsampled,keep:unsampled,never sampled for human review,,,802
zograscope:812,zograscope,pole,4069,algorithmic,typo,False,unsampled,keep:unsampled,never sampled for human review,,,803
zograscope:813,zograscope,pole,4056,algorithmic,typo,True,valid,keep:valid,valid,,,804
zograscope:814,zograscope,pole,3075,algorithmic,typo,False,unsampled,keep:unsampled,never sampled for human review,,,805
zograscope:815,zograscope,pole,3621,algorithmic,typo,False,unsampled,keep:unsampled,never sampled for human review,,,806
zograscope:816,zograscope,pole,4558,algorithmic,typo,False,unsampled,keep:unsampled,never sampled for human review,,,807
zograscope:817,zograscope,pole,2934,algorithmic,typo,True,valid,keep:valid,valid,,,808
zograscope:818,zograscope,pole,3604,algorithmic,casing,False,unsampled,keep:unsampled,never sampled for human review,,,809
zograscope:819,zograscope,pole,2542,algorithmic,partial,False,unsampled,keep:unsampled,never sampled for human review,,,810
zograscope:820,zograscope,pole,2881,llm,abbrev,True,valid,keep:valid,valid,,,811
zograscope:821,zograscope,pole,3557,algorithmic,typo,False,unsampled,keep:unsampled,never sampled for human review,,,812
zograscope:822,zograscope,pole,4407,algorithmic,typo,False,unsampled,keep:unsampled,never sampled for human review,,,813
zograscope:823,zograscope,pole,2832,algorithmic,typo,False,unsampled,keep:unsampled,never sampled for human review,,,814
zograscope:824,zograscope,pole,2877,llm,abbrev,True,valid,keep:valid,valid,,,815
zograscope:825,zograscope,pole,3753,algorithmic,casing,False,unsampled,keep:unsampled,never sampled for human review,,,816
zograscope:826,zograscope,pole,4396,algorithmic,typo,False,unsampled,keep:unsampled,never sampled for human review,,,817
zograscope:827,zograscope,pole,2686,algorithmic,typo,False,unsampled,keep:unsampled,never sampled for human review,,,818
zograscope:828,zograscope,pole,4151,kb:curated,abbrev,False,unsampled,keep:unsampled,never sampled for human review,,,819
zograscope:829,zograscope,pole,2892,algorithmic,typo,False,unsampled,keep:unsampled,never sampled for human review,,,820
zograscope:830,zograscope,pole,2679,algorithmic,typo,False,unsampled,keep:unsampled,never sampled for human review,,,821
zograscope:831,zograscope,pole,4505,algorithmic,partial,True,valid,keep:valid,valid,,,822
zograscope:832,zograscope,pole,3693,algorithmic,typo,False,unsampled,keep:unsampled,never sampled for human review,,,823
zograscope:833,zograscope,pole,4777,algorithmic,typo,False,unsampled,keep:unsampled,never sampled for human review,,,824
zograscope:834,zograscope,pole,4904,algorithmic,casing,False,unsampled,keep:unsampled,never sampled for human review,,,825
zograscope:835,zograscope,pole,330,llm,abbrev,True,invalid,revert:prior_algorithmic,census-rejected; certified prior algorithmic form exists,typo,Fodr,826
zograscope:836,zograscope,pole,2741,algorithmic,typo,True,valid,keep:valid,valid,,,827
zograscope:837,zograscope,pole,1547,algorithmic,partial,True,valid,keep:valid,valid,,,828
zograscope:838,zograscope,pole,1001,algorithmic,partial,False,unsampled,keep:unsampled,never sampled for human review,,,829
zograscope:839,zograscope,pole,2707,algorithmic,typo,False,unsampled,keep:unsampled,never sampled for human review,,,830
zograscope:840,zograscope,pole,134,algorithmic,typo,False,unsampled,keep:unsampled,never sampled for human review,,,831
zograscope:841,zograscope,pole,2681,algorithmic,typo,False,unsampled,keep:unsampled,never sampled for human review,,,832
zograscope:842,zograscope,pole,4063,algorithmic,typo,False,unsampled,keep:unsampled,never sampled for human review,,,833
zograscope:843,zograscope,pole,4796,algorithmic,casing,False,unsampled,keep:unsampled,never sampled for human review,,,834
zograscope:844,zograscope,pole,3520,llm,abbrev,True,valid,keep:valid,valid,,,835
zograscope:845,zograscope,pole,1229,algorithmic,typo,False,unsampled,keep:unsampled,never sampled for human review,,,836
zograscope:846,zograscope,pole,2172,algorithmic,typo,False,unsampled,keep:unsampled,never sampled for human review,,,837
zograscope:847,zograscope,pole,4066,algorithmic,typo,False,unsampled,keep:unsampled,never sampled for human review,,,838
zograscope:848,zograscope,pole,1269,algorithmic,typo,False,unsampled,keep:unsampled,never sampled for human review,,,839
zograscope:849,zograscope,pole,1738,llm,abbrev,True,valid,keep:valid,valid,,,840
zograscope:850,zograscope,pole,2817,algorithmic,typo,False,unsampled,keep:unsampled,never sampled for human review,,,841
zograscope:851,zograscope,pole,4369,algorithmic,casing,False,unsampled,keep:unsampled,never sampled for human review,,,842
zograscope:852,zograscope,pole,2840,algorithmic,typo,True,valid,keep:valid,valid,,,843
zograscope:853,zograscope,pole,2821,algorithmic,typo,False,unsampled,keep:unsampled,never sampled for human review,,,844
zograscope:854,zograscope,pole,2905,algorithmic,typo,False,unsampled,keep:unsampled,never sampled for human review,,,845
zograscope:855,zograscope,pole,1000,algorithmic,partial,True,valid,keep:valid,valid,,,846
zograscope:856,zograscope,pole,4169,algorithmic,partial,False,unsampled,keep:unsampled,never sampled for human review,,,847
zograscope:857,zograscope,pole,327,algorithmic,typo,False,unsampled,keep:unsampled,never sampled for human review,,,848
zograscope:858,zograscope,pole,1230,algorithmic,typo,False,unsampled,keep:unsampled,never sampled for human review,,,849
zograscope:859,zograscope,pole,4401,algorithmic,casing,False,unsampled,keep:unsampled,never sampled for human review,,,850
zograscope:860,zograscope,pole,999,algorithmic,partial,True,valid,keep:valid,valid,,,851
zograscope:861,zograscope,pole,4363,algorithmic,partial,True,valid,remove:unnatural,valid but a rater judged it a form nobody would write,,,
zograscope:862,zograscope,pole,2165,algorithmic,typo,True,valid,keep:valid,valid,,,852
zograscope:863,zograscope,pole,4956,algorithmic,typo,False,unsampled,keep:unsampled,never sampled for human review,,,853
