id,annotator,validity,naturalness,source_error,corrected_form,notes,calibration_item
mindthequery:724,D,valid,natural,no,,,no
mindthequery:724,E,valid,awkward,no,,,no
mindthequery:725,C,valid,natural,no,,,no
mindthequery:725,D,valid,natural,no,,,no
mindthequery:728,C,valid,natural,no,,,no
mindthequery:728,E,valid,natural,no,,,no
mindthequery:730,B,valid,natural,no,,,no
mindthequery:730,C,valid,natural,no,,'passing' is a common euphemism/alias for death.,no
mindthequery:732,B,valid,natural,no,,,no
mindthequery:732,D,valid,natural,no,,,no
mindthequery:734,B,valid,natural,no,,,no
mindthequery:734,E,valid,natural,no,,,no
mindthequery:736,A,valid,natural,no,,,no
mindthequery:736,D,valid,natural,no,,,no
mindthequery:737,B,valid,natural,no,,,no
mindthequery:737,C,valid,natural,no,Hospitalization - Initial or Prolonged,'HO' is the standard FDA FAERS outcome code for 'Hospitalization - Initial or Prolonged'.,no
mindthequery:738,A,valid,natural,no,,,no
mindthequery:738,B,valid,natural,no,,,no
mindthequery:739,A,valid,natural,no,,,no
mindthequery:739,D,valid,natural,no,,,no
mindthequery:740,C,valid,natural,no,,,no
mindthequery:740,D,valid,natural,no,,,no
mindthequery:743,A,valid,natural,no,,,no
mindthequery:743,B,valid,natural,no,,,no
mindthequery:744,C,valid,natural,no,GLYCERYL TRINITRATE,GTN is a standard medical abbreviation for Glyceryl Trinitrate.,no
mindthequery:744,E,valid,natural,no,,,no
mindthequery:745,B,valid,natural,no,,,no
mindthequery:745,D,valid,natural,no,,,no
mindthequery:746,B,valid,natural,no,,,no
mindthequery:746,D,valid,natural,no,,,no
mindthequery:747,B,valid,natural,no,,,no
mindthequery:747,D,valid,natural,no,,,no
mindthequery:748,B,valid,natural,no,,,no
mindthequery:748,E,valid,natural,no,,,no
mindthequery:749,B,valid,natural,no,,,no
mindthequery:749,C,valid,natural,no,,HCP is a widely recognized abbreviation for Healthcare Professional / Health Professional in pharmacovigilance and clinical reporting.,no
mindthequery:754,A,valid,natural,no,,,no
mindthequery:754,D,valid,natural,no,,,no
mindthequery:755,A,valid,natural,no,,,no
mindthequery:755,E,valid,natural,no,,,no
mindthequery:756,B,valid,natural,no,,,no
mindthequery:756,D,valid,natural,no,,,no
mindthequery:758,B,valid,natural,no,,,no
mindthequery:758,E,valid,natural,no,,,no
mindthequery:76,D,valid,natural,no,,,no
mindthequery:76,E,valid,natural,no,,,no
mindthequery:760,A,valid,natural,no,,,no
mindthequery:760,C,valid,natural,no,HO,'HO' is the standard FDA/FAERS code for 'Hospitalization - Initial or Prolonged'.,no
mindthequery:761,A,valid,natural,no,,,no
mindthequery:761,D,valid,natural,no,,,no
mindthequery:763,B,valid,natural,no,,,no
mindthequery:763,E,valid,natural,no,,,no
mindthequery:766,A,valid,natural,no,,,no
mindthequery:766,E,valid,natural,no,,,no
mindthequery:768,C,valid,natural,no,Other Serious (Important Medical Event),IME is a standard abbreviation for Important Medical Event in clinical / pharmacovigilance contexts.,no
mindthequery:768,E,valid,natural,no,,,no
mindthequery:769,D,valid,natural,no,,,no
mindthequery:769,E,valid,natural,no,,,no
mindthequery:770,C,valid,natural,no,Thyroid disorder,Synonym/alias replacement.,no
mindthequery:770,E,valid,natural,no,,,no
mindthequery:773,B,valid,natural,no,,,no
mindthequery:773,C,valid,natural,no,,Cyclogyl is a common brand name for cyclopentolate.,no
mindthequery:774,A,valid,natural,no,,,no
mindthequery:774,D,valid,natural,no,,,no
mindthequery:775,A,valid,natural,no,,,no
mindthequery:775,C,valid,natural,no,Other Serious (Important Medical Event),IME is a standard abbreviation for Important Medical Event in pharmacovigilance/adverse event reporting contexts.,no
mindthequery:777,D,valid,natural,no,,,no
mindthequery:777,E,valid,natural,no,,,no
mindthequery:778,A,valid,natural,no,,,no
mindthequery:778,E,valid,natural,no,,,no
mindthequery:779,A,valid,natural,no,,,no
mindthequery:779,E,valid,natural,no,,,no
mindthequery:780,C,valid,natural,no,Consumer,'Shopper' is a direct synonym/alias for 'Consumer' in this context.,no
mindthequery:780,E,valid,natural,no,,,no
mindthequery:781,A,valid,natural,no,,,no
mindthequery:781,B,valid,natural,no,,,no
mindthequery:783,B,valid,natural,no,,,no
mindthequery:783,E,valid,natural,no,,,no
mindthequery:785,C,valid,natural,no,CHIASMA,Minor truncation/casing variation representing the manufacturer name naturally.,no
mindthequery:785,D,valid,natural,no,,,no
mindthequery:786,A,valid,natural,no,,,no
mindthequery:786,E,valid,unnatural,no,,,no
mindthequery:789,A,valid,natural,no,,,no
mindthequery:789,D,valid,natural,no,,,no
mindthequery:79,C,valid,natural,no,Healthy,Fit is a valid synonym/alias for Healthy in this health status context.,no
mindthequery:79,D,valid,natural,no,,,no
mindthequery:792,A,valid,natural,no,,,no
mindthequery:792,B,valid,natural,no,,,no
mindthequery:793,B,valid,natural,no,,,no
mindthequery:793,D,valid,natural,no,,,no
mindthequery:796,A,valid,natural,no,,,no
mindthequery:796,D,valid,natural,no,,,no
mindthequery:797,C,valid,natural,no,,,no
mindthequery:797,D,valid,natural,no,,,no
mindthequery:801,B,valid,natural,no,,,no
mindthequery:801,D,valid,natural,no,,,no
mindthequery:802,A,valid,natural,no,,,no
mindthequery:802,E,valid,natural,no,,,no
mindthequery:803,A,valid,natural,no,,,no
mindthequery:803,B,valid,natural,no,,,no
mindthequery:805,A,valid,natural,no,,,no
mindthequery:805,C,valid,natural,no,Shortness of breath,SOB is a common standard medical abbreviation for shortness of breath (dyspnoea).,no
mindthequery:809,A,valid,natural,no,,,no
mindthequery:809,E,valid,natural,no,,,no
mindthequery:810,C,valid,natural,no,DACARBAZINE,DTIC (dimethyl triazeno imidazole carboxamide) is a widely recognized medical abbreviation and alternative name for dacarbazine.,no
mindthequery:810,D,valid,natural,no,,,no
mindthequery:811,C,valid,natural,no,,,no
mindthequery:811,D,valid,natural,no,,,no
mindthequery:812,B,valid,natural,no,,,no
mindthequery:812,C,valid,natural,no,CFS,CFS is a standard and universally recognized abbreviation for Chronic fatigue syndrome.,no
mindthequery:813,B,valid,natural,no,,,no
mindthequery:813,C,valid,natural,no,,Vitamin B3 is a widely accepted synonym/name for nicotinic acid (niacin).,no
mindthequery:815,B,valid,natural,no,,,no
mindthequery:815,D,valid,natural,no,,,no
mindthequery:816,A,valid,natural,no,,,no
mindthequery:816,D,valid,natural,no,,,no
mindthequery:817,C,valid,natural,no,,Niacin is a standard synonym for nicotinic acid.,no
mindthequery:817,E,valid,natural,no,,,no
mindthequery:818,B,valid,natural,no,,,no
mindthequery:818,D,valid,natural,no,,,no
mindthequery:820,A,valid,natural,no,,,no
mindthequery:820,E,valid,natural,no,,,no
mindthequery:821,B,valid,natural,no,,,no
mindthequery:821,C,valid,natural,no,Lioresal,Lioresal is a well-known brand name/alias for baclofen.,no
mindthequery:822,B,valid,natural,no,,,no
mindthequery:822,E,valid,natural,no,,,no
mindthequery:824,D,valid,natural,no,,,no
mindthequery:824,E,valid,natural,no,,,no
mindthequery:825,D,valid,natural,no,,,no
mindthequery:825,E,valid,awkward,no,,,no
mindthequery:827,B,valid,natural,no,,,no
mindthequery:827,C,valid,natural,no,,,no
mindthequery:828,A,valid,natural,no,,,no
mindthequery:828,B,valid,natural,no,,,no
mindthequery:83,B,valid,natural,no,,,no
mindthequery:83,E,valid,natural,no,,,no
mindthequery:830,D,valid,natural,no,,,no
mindthequery:830,E,valid,natural,no,,,no
mindthequery:832,B,valid,natural,no,,,no
mindthequery:832,E,valid,natural,no,,,no
mindthequery:833,C,valid,natural,no,CDDP,CDDP (cis-diamminedichloroplatinum(II)) is a standard medical and scientific abbreviation for cisplatin.,no
mindthequery:833,E,valid,natural,no,,,no
mindthequery:834,B,valid,natural,no,,,no
mindthequery:834,C,valid,natural,no,,,no
mindthequery:835,B,valid,natural,no,,,no
mindthequery:835,C,valid,natural,no,Hospitalization - Initial or Prolonged,"'HO' is a standard code/abbreviation for 'Hospitalization - initial or prolonged' in medical reporting databases (e.g., FDA FAERS).",no
mindthequery:836,B,valid,natural,no,,,no
mindthequery:836,E,valid,natural,no,,,no
mindthequery:837,C,valid,natural,no,timolol,Timolol is the common base name and standard alias for timolol maleate.,no
mindthequery:837,D,valid,natural,no,,,no
mindthequery:839,D,valid,natural,no,,,no
mindthequery:839,E,valid,natural,no,,,no
mindthequery:84,C,valid,natural,no,Restaurant,'resto' is a common colloquial shortening/alias for restaurant.,no
mindthequery:84,E,valid,natural,no,,,no
mindthequery:840,C,valid,natural,no,,,no
mindthequery:840,D,valid,natural,no,,,no
mindthequery:842,A,valid,natural,no,,,no
mindthequery:842,B,valid,natural,no,,,no
mindthequery:843,C,valid,natural,no,Other Serious (Important Medical Event),IME is a standard abbreviation for Important Medical Event in pharmacovigilance and adverse event reporting.,no
mindthequery:843,D,valid,natural,no,,,no
mindthequery:845,A,valid,natural,no,,,no
mindthequery:845,C,valid,natural,no,,Celexa is a well-known brand name alias for citalopram hydrobromide.,no
mindthequery:848,B,valid,natural,no,,,no
mindthequery:848,D,valid,natural,no,,,no
mindthequery:849,C,valid,natural,no,CELGENE,CELG is the well-known former stock ticker and standard abbreviation for Celgene.,no
mindthequery:849,D,valid,natural,no,,,no
mindthequery:850,A,valid,awkward,no,,,no
mindthequery:850,B,valid,natural,no,,,no
mindthequery:851,C,valid,natural,no,,Alunbrig is a recognized brand name for brigatinib.,no
mindthequery:851,D,valid,natural,no,,,no
mindthequery:852,C,valid,natural,no,BHVN,BHVN is the standard stock ticker symbol and recognized abbreviation for Biohaven Pharmaceuticals.,no
mindthequery:852,D,valid,natural,no,,,no
mindthequery:855,A,valid,natural,no,,,no
mindthequery:855,D,valid,natural,no,,,no
mindthequery:858,D,valid,natural,no,,,no
mindthequery:858,E,valid,natural,no,,,no
mindthequery:859,A,valid,natural,no,,,no
mindthequery:859,E,valid,natural,no,,,no
mindthequery:861,A,valid,natural,no,,,no
mindthequery:861,C,valid,natural,no,Urine leukocyte esterase positive,LE is a standard medical abbreviation for leukocyte esterase in urinalysis.,no
mindthequery:862,B,valid,natural,no,,,no
mindthequery:862,D,valid,natural,no,,,no
mindthequery:863,A,valid,natural,no,,,no
mindthequery:863,C,valid,natural,no,,,no
mindthequery:865,B,valid,natural,no,,,no
mindthequery:865,C,valid,natural,no,PEG,PEG is the standard and widely used abbreviation for Polyethylene Glycol.,no
mindthequery:866,A,valid,natural,no,,,no
mindthequery:866,E,valid,natural,no,,,no
mindthequery:868,D,valid,natural,no,,,yes
mindthequery:868,E,valid,natural,no,,,yes
mindthequery:869,D,valid,natural,no,,,no
mindthequery:869,E,valid,natural,no,,,no
mindthequery:870,E,invalid,natural,no,,,no
mindthequery:872,A,valid,natural,no,,,no
mindthequery:872,E,valid,natural,no,,,no
mindthequery:873,B,valid,natural,no,,,no
mindthequery:873,C,valid,natural,no,Adolescent,,no
mindthequery:874,A,valid,natural,no,,,no
mindthequery:874,E,valid,natural,no,,,no
mindthequery:875,B,valid,natural,no,,,no
mindthequery:875,E,valid,natural,no,,,no
mindthequery:877,D,valid,natural,no,,,no
mindthequery:877,E,valid,natural,no,,,no
mindthequery:879,A,valid,natural,no,,,no
mindthequery:879,E,valid,natural,no,,,no
mindthequery:880,A,valid,natural,no,,,no
mindthequery:880,B,valid,natural,no,,,no
mindthequery:882,B,valid,natural,no,,,no
mindthequery:882,D,valid,natural,no,,,no
mindthequery:883,B,valid,natural,no,,,no
mindthequery:883,C,valid,natural,no,177Lu-DOTATATE,177Lu-DOTATATE is a widely recognized standard chemical abbreviation/name for lutetium oxodotreotide Lu-177.,no
mindthequery:884,A,valid,natural,no,,,no
mindthequery:884,B,valid,natural,no,,,no
mindthequery:886,C,valid,natural,no,,,no
mindthequery:886,E,valid,natural,no,,,no
mindthequery:888,A,valid,natural,no,,,no
mindthequery:888,C,valid,natural,no,,HCP is a standard abbreviation for Health Care Professional / Health Professional.,no
mindthequery:890,B,valid,natural,no,,,no
mindthequery:890,D,valid,natural,no,,,no
mindthequery:891,C,valid,natural,no,BAXTER,'BAX' is the common stock ticker symbol/abbreviation for Baxter.,no
mindthequery:891,E,valid,natural,no,,,no
mindthequery:892,A,valid,natural,no,,,no
mindthequery:892,E,valid,natural,no,,,no
mindthequery:893,A,valid,natural,no,,,no
mindthequery:895,A,valid,natural,no,,,no
mindthequery:896,B,valid,natural,no,,,no
mindthequery:896,E,valid,natural,no,,,no
mindthequery:897,A,valid,natural,no,,,no
mindthequery:897,B,valid,natural,no,,,no
mindthequery:899,D,valid,natural,no,,,no
mindthequery:899,E,valid,natural,no,,,no
mindthequery:90,A,valid,natural,no,,,no
mindthequery:90,D,valid,natural,no,,,no
mindthequery:900,A,valid,natural,no,,,no
mindthequery:900,B,valid,natural,no,,,no
mindthequery:901,A,valid,natural,no,,,no
mindthequery:901,B,valid,natural,no,,,no
mindthequery:904,A,valid,natural,no,,,no
mindthequery:904,E,valid,natural,no,,,no
mindthequery:908,A,valid,natural,no,,,no
mindthequery:908,C,valid,natural,no,,,no
mindthequery:909,D,valid,natural,no,,,no
mindthequery:909,E,valid,natural,no,,,no
mindthequery:91,A,valid,natural,no,,,no
mindthequery:91,E,valid,natural,no,,,no
mindthequery:910,A,valid,natural,no,,,no
mindthequery:910,C,valid,natural,no,immune deficiency,'immune deficiency' is a standard and natural synonym for 'immunodeficiency'.,no
mindthequery:911,C,valid,natural,no,HCP,HCP is a standard medical abbreviation for Healthcare Professional / Health Professional.,no
mindthequery:911,E,valid,natural,no,,,no
mindthequery:912,A,valid,natural,no,,,no
mindthequery:912,C,valid,natural,no,,,no
mindthequery:913,A,valid,natural,no,,,no
mindthequery:914,C,valid,natural,no,AEGERION,AEGR was the NASDAQ ticker symbol for Aegerion Pharmaceuticals.,no
mindthequery:914,E,valid,natural,no,,,no
mindthequery:915,A,valid,natural,no,,,no
mindthequery:915,D,valid,natural,no,,,no
mindthequery:916,A,valid,natural,no,,,no
mindthequery:916,C,valid,natural,no,Health Professional,HCP is a standard abbreviation for Health Care Professional/Health Professional.,no
mindthequery:918,A,valid,natural,no,,,no
mindthequery:918,E,valid,natural,no,,,no
mindthequery:919,D,valid,natural,no,,,no
mindthequery:919,E,valid,natural,no,,,no
mindthequery:922,A,valid,natural,no,,,no
mindthequery:922,B,valid,natural,no,,,no
mindthequery:923,B,valid,natural,no,,,no
mindthequery:923,C,valid,natural,no,Health Professional,HCP is a standard abbreviation for Health Care Professional/Health Professional.,no
mindthequery:924,A,valid,natural,no,,,no
mindthequery:924,B,valid,natural,no,,,no
mindthequery:925,A,valid,natural,no,,,no
mindthequery:925,B,valid,natural,no,,,no
mindthequery:926,C,valid,natural,no,vandetanib,Vandetanib is the generic international nonproprietary name (INN) for the brand-name drug Caprelsa.,no
mindthequery:926,D,valid,natural,no,,,no
mindthequery:927,A,valid,natural,no,,,no
mindthequery:927,E,valid,natural,no,,,no
mindthequery:928,D,valid,natural,no,,,no
mindthequery:928,E,valid,natural,no,,,no
mindthequery:929,A,valid,natural,no,,,no
mindthequery:929,D,valid,natural,no,,,no
mindthequery:933,C,valid,natural,no,methylprednisolone,"""Methylpred"" is a common clinical abbreviation for methylprednisolone.",no
mindthequery:933,D,valid,natural,no,,,no
mindthequery:936,B,valid,natural,no,,,no
mindthequery:936,D,valid,natural,no,,,no
mindthequery:939,C,valid,natural,no,User Facility,Shortening 'User Facility' to 'Facility' is a valid partial name within the context of adverse event report sources.,no
mindthequery:940,C,valid,natural,no,Onfi,Onfi is a well-known brand name for clobazam.,no
mindthequery:940,D,valid,natural,no,,,no
mindthequery:941,B,valid,natural,no,,,no
mindthequery:942,C,valid,natural,no,VT,"VT is a standard, widely accepted medical abbreviation for ventricular tachycardia.",no
mindthequery:942,E,valid,natural,no,,,no
mindthequery:944,B,valid,natural,no,,,no
mindthequery:944,D,valid,natural,no,,,no
mindthequery:946,A,valid,natural,no,,,no
mindthequery:946,B,valid,natural,no,,,no
mindthequery:947,B,valid,natural,no,,,no
mindthequery:947,E,valid,natural,no,,,no
mindthequery:951,A,valid,natural,no,,,no
mindthequery:951,C,valid,natural,no,AKCEA THERAPEUTICS,AKCA is the NASDAQ stock ticker symbol and standard abbreviation for Akcea Therapeutics.,no
mindthequery:953,B,valid,natural,no,,,no
mindthequery:953,E,valid,natural,no,,,no
mindthequery:954,C,valid,natural,no,,IME is a standard pharmacovigilance abbreviation for Important Medical Event.,no
mindthequery:954,E,valid,natural,no,,,no
mindthequery:956,A,valid,natural,no,,,no
mindthequery:956,B,valid,natural,no,,,no
mindthequery:957,C,valid,natural,no,WWC 2019,"WWC stands for Women's World Cup, which took place in France in 2019.",no
mindthequery:957,D,valid,natural,no,,,no
mindthequery:96,A,valid,natural,no,,,no
mindthequery:96,B,valid,natural,no,,,no
mindthequery:961,A,valid,natural,no,,,no
mindthequery:961,C,valid,natural,no,WWC 2011,"WWC stands for Women's World Cup, which took place in Germany in 2011.",no
mindthequery:962,D,valid,natural,no,,,no
mindthequery:962,E,valid,natural,no,,,no
mindthequery:963,B,valid,natural,no,,,no
mindthequery:963,C,valid,natural,no,USA 2003,,no
mindthequery:965,C,valid,natural,no,,"WWC 2019 stands for Women's World Cup 2019, which took place in France.",no
mindthequery:965,E,valid,natural,no,,,no
mindthequery:966,D,valid,natural,no,,,no
mindthequery:966,E,valid,natural,no,,,no
mindthequery:97,D,valid,natural,no,,,no
mindthequery:972,C,valid,natural,no,WWC 2011,WWC 2011 is a standard abbreviation for the 2011 FIFA Women's World Cup (Germany 2011).,yes
mindthequery:972,E,valid,natural,no,,,yes
mindthequery:974,A,valid,natural,no,,,no
mindthequery:974,D,valid,natural,no,,,no
mindthequery:976,D,valid,natural,no,,,no
mindthequery:976,E,valid,natural,no,,,no
mindthequery:977,B,valid,natural,no,,,no
mindthequery:977,E,valid,natural,no,,,no
mindthequery:978,C,valid,natural,no,,"WWC stands for Women's World Cup, which uniquely identifies the Germany 2011 tournament.",no
mindthequery:978,E,valid,natural,no,,,no
mindthequery:979,A,valid,natural,no,,,no
mindthequery:979,C,valid,natural,no,,,no
mindthequery:980,B,valid,natural,no,,,no
mindthequery:980,C,valid,natural,no,WWC 2011,"WWC stands for Women's World Cup, which is commonly used to refer to the 2011 FIFA Women's World Cup (Germany 2011).",no
mindthequery:982,A,valid,natural,no,,,no
mindthequery:982,E,valid,natural,no,,,no
mindthequery:984,B,valid,natural,no,,,no
mindthequery:984,C,valid,natural,no,WWC 2011,WWC 2011 is a recognized abbreviation for the 2011 FIFA Women's World Cup (Germany 2011).,no
mindthequery:987,B,valid,natural,no,,,no
mindthequery:987,D,valid,natural,no,,,no
mindthequery:988,B,valid,natural,no,,,no
mindthequery:988,E,valid,natural,no,,,no
mindthequery:994,D,valid,natural,no,,,no
mindthequery:994,E,valid,natural,no,,,no
zograscope:1000,A,valid,natural,no,,,no
zograscope:1000,E,valid,unnatural,no,,,no
zograscope:1001,B,invalid,natural,no,,,no
zograscope:1001,E,invalid,unnatural,no,,,no
zograscope:1004,A,valid,natural,no,,,no
zograscope:1004,C,valid,natural,no,,,no
zograscope:1007,B,valid,natural,no,,,no
zograscope:1007,E,valid,natural,no,,,no
zograscope:1009,B,valid,natural,no,,,no
zograscope:1009,C,valid,natural,no,vehicle crimes,Typo 'vehcle' for 'vehicle'.,no
zograscope:1015,B,valid,natural,no,,,no
zograscope:1022,A,valid,natural,no,,,no
zograscope:1022,C,valid,natural,no,Pontiac,,no
zograscope:1023,A,valid,natural,no,,,no
zograscope:1023,D,invalid,natural,no,,FoMoCo is not the person surname,no
zograscope:1024,D,valid,natural,no,,,no
zograscope:1024,E,valid,natural,no,,,no
zograscope:1030,C,valid,natural,no,Fuller,Typo dropping the trailing 'r' from the surname Fuller.,no
zograscope:1030,E,unsure,natural,no,,,no
zograscope:1034,B,valid,natural,no,,,no
zograscope:1035,E,unsure,natural,no,,,no
zograscope:1037,C,valid,natural,no,NHS number: 249-54-6589,Uppercase casing change is valid and natural.,no
zograscope:1041,B,valid,natural,no,,,no
zograscope:1041,C,invalid,unnatural,no,Austin,"ATX is an abbreviation for the city of Austin, Texas, not a person's surname.",no
zograscope:1043,B,valid,natural,no,,,no
zograscope:1053,D,valid,natural,no,,,no
zograscope:1053,E,valid,natural,no,,,no
zograscope:1057,B,valid,natural,no,,,no
zograscope:1057,D,valid,natural,no,,,no
zograscope:1061,A,valid,natural,no,,,no
zograscope:1061,D,valid,natural,no,,,no
zograscope:1062,A,valid,natural,no,,,no
zograscope:1062,C,valid,awkward,no,Chrises,"""Chris"" is a standard abbreviation/diminutive for ""Christopher"", but the plural form is awkwardly written as ""Chriss"" instead of ""Chrises"" or ""people named Chris"".",no
zograscope:1064,C,valid,natural,no,Fox,,no
zograscope:1067,B,valid,natural,no,,,no
zograscope:1067,C,valid,natural,no,,PC is a standard and common abbreviation for Police Constable.,no
zograscope:1069,B,valid,natural,no,,,no
zograscope:1072,E,invalid,unnatural,no,,,no
zograscope:1077,A,valid,natural,no,,,no
zograscope:1077,E,valid,natural,no,,,no
zograscope:1078,D,valid,natural,no,,,no
zograscope:1093,C,valid,natural,no,,Wm. is a standard abbreviation for William.,no
zograscope:1093,E,valid,unnatural,no,,,no
zograscope:1099,D,valid,natural,no,,,no
zograscope:11,E,valid,natural,no,,,no
zograscope:1105,B,valid,natural,no,,,no
zograscope:1108,B,valid,natural,no,,,no
zograscope:1110,D,valid,natural,no,,,no
zograscope:1117,B,valid,natural,no,,,no
zograscope:1117,C,valid,natural,no,Powell,,no
zograscope:1126,B,valid,natural,no,,,no
zograscope:1126,E,valid,natural,no,,,no
zograscope:1130,A,valid,natural,no,,,no
zograscope:1130,C,valid,natural,no,Police Constables,PC is a standard abbreviation for Police Constable.,no
zograscope:1137,B,valid,natural,no,,,no
zograscope:1137,D,valid,natural,no,,,no
zograscope:114,A,valid,natural,no,,,no
zograscope:1141,D,valid,natural,no,,,no
zograscope:1141,E,valid,unnatural,no,,,no
zograscope:1142,C,valid,natural,no,,,no
zograscope:1142,D,valid,natural,no,,,no
zograscope:1158,C,valid,natural,no,Nguyen,Clear typo of the surname Nguyen.,no
zograscope:1161,A,valid,natural,no,,,no
zograscope:1161,D,valid,natural,no,,,no
zograscope:1162,D,valid,natural,no,,,no
zograscope:1175,E,valid,natural,no,,,no
zograscope:118,A,valid,natural,no,,,no
zograscope:118,C,valid,awkward,no,Commander,"Abbreviating the vehicle model 'Commander' as 'Cdr' is somewhat unnatural for car models, but recognizable.",no
zograscope:1180,B,valid,natural,no,,,no
zograscope:1180,E,valid,awkward,no,,,no
zograscope:1185,A,valid,natural,no,,,no
zograscope:1185,B,valid,natural,no,,,no
zograscope:1188,B,valid,natural,no,,,no
zograscope:1188,C,valid,natural,no,Frances,"Single letter typo ('c' -> 'v', adjacent on QWERTY keyboard).",no
zograscope:1191,B,valid,natural,no,,,no
zograscope:1191,C,valid,natural,no,vehicle crime,,no
zograscope:1199,C,valid,natural,no,Sgt,,no
zograscope:1199,E,valid,natural,no,,,no
zograscope:1200,A,valid,natural,no,,,no
zograscope:1200,C,valid,natural,no,vehicle crime,Clear minor typo with a single letter omitted.,no
zograscope:1214,B,valid,natural,no,,,no
zograscope:1214,E,valid,natural,no,,,no
zograscope:1216,C,valid,natural,no,Bagby,,no
zograscope:1218,E,valid,natural,no,,,no
zograscope:1222,C,valid,natural,no,,,no
zograscope:1226,C,valid,natural,no,,,no
zograscope:1226,E,valid,natural,no,,,no
zograscope:1228,B,valid,natural,no,,,no
zograscope:1228,C,valid,natural,no,197 Mason Street,Shortening an address by dropping 'Street' is common and natural in conversation.,no
zograscope:1229,B,valid,natural,no,,,no
zograscope:1234,A,valid,natural,no,,,no
zograscope:1243,D,valid,natural,no,,,no
zograscope:1243,E,valid,natural,no,,,no
zograscope:1245,B,valid,natural,no,,,no
zograscope:1245,C,valid,natural,no,,,no
zograscope:1246,A,valid,natural,no,,,no
zograscope:1246,E,valid,natural,no,,,no
zograscope:1247,A,valid,natural,no,,,no
zograscope:1256,B,valid,natural,no,,,no
zograscope:1256,D,valid,natural,no,,,no
zograscope:1262,C,valid,natural,no,Officer Nell,Typo from Nell to Nel is minor and clearly refers to the same entity.,no
zograscope:1262,E,valid,natural,no,,,no
zograscope:1263,A,valid,natural,no,,,no
zograscope:1263,B,valid,natural,no,,,no
zograscope:1264,D,valid,natural,no,,,no
zograscope:1279,A,valid,natural,no,,,no
zograscope:1279,B,valid,natural,no,,,no
zograscope:128,B,valid,natural,no,,,no
zograscope:128,C,valid,natural,no,Clark,,no
zograscope:1281,A,valid,natural,no,,,no
zograscope:1281,C,valid,natural,no,Duncan,Typo of the surname Duncan.,no
zograscope:1282,D,valid,natural,no,,,no
zograscope:1282,E,valid,natural,no,,,no
zograscope:1285,C,valid,natural,no,Chevy,,no
zograscope:1285,D,valid,natural,no,,,no
zograscope:1293,C,valid,natural,no,Inspectors,"""Insp""/""Insps"" is a standard abbreviation for Inspector(s).",no
zograscope:1293,D,valid,natural,no,,,no
zograscope:1294,D,valid,natural,no,,,no
zograscope:1296,E,valid,natural,no,,,no
zograscope:1297,A,valid,natural,no,,,no
zograscope:1297,B,valid,natural,no,,,no
zograscope:132,C,valid,natural,no,Cole,Transposition typo of Cole.,no
zograscope:132,D,valid,natural,no,,,no
zograscope:139,A,valid,natural,no,,,no
zograscope:139,E,valid,natural,no,,,no
zograscope:141,B,valid,natural,no,,,no
zograscope:141,E,valid,natural,no,,,no
zograscope:148,A,valid,natural,no,,,no
zograscope:151,A,valid,natural,no,,,no
zograscope:151,E,valid,awkward,yes,,,no
zograscope:153,A,valid,natural,no,,,no
zograscope:153,E,valid,natural,no,,,no
zograscope:156,C,valid,natural,no,,,no
zograscope:158,A,valid,natural,no,,,no
zograscope:158,E,invalid,unnatural,no,,,no
zograscope:164,D,valid,natural,no,,,no
zograscope:164,E,valid,natural,no,,,no
zograscope:166,C,valid,natural,no,Laurena,Lowercasing entity name.,no
zograscope:168,A,valid,natural,no,,,no
zograscope:168,E,valid,natural,no,,,no
zograscope:178,A,valid,natural,no,,,no
zograscope:178,B,valid,natural,no,,,no
zograscope:179,A,valid,natural,no,,,no
zograscope:180,A,valid,natural,no,,,no
zograscope:180,C,invalid,unnatural,no,Ford,"FoMoCo is a well-known abbreviation for the Ford Motor Company, but here the property is Person.surname ('Ford' as a person's name), making 'a FoMoCo' nonsensical and invalid in this context.",no
zograscope:188,E,valid,natural,no,,,no
zograscope:19,A,valid,natural,no,,,no
zograscope:2,C,valid,natural,no,Bailey,,no
zograscope:207,E,valid,natural,no,,,no
zograscope:212,A,valid,natural,no,,,no
zograscope:212,D,invalid,natural,no,,JOR is a country code for Jordan,no
zograscope:214,D,valid,natural,no,,,no
zograscope:214,E,valid,natural,no,,,no
zograscope:216,A,valid,natural,no,,,no
zograscope:216,E,valid,natural,no,,,no
zograscope:218,B,valid,natural,no,,,no
zograscope:218,C,invalid,unnatural,no,Austin,"ATX is an abbreviation for the city of Austin, Texas, and is not a valid abbreviation or form for a person's surname.",no
zograscope:220,A,valid,natural,no,,,no
zograscope:220,C,valid,natural,no,,,no
zograscope:222,A,valid,natural,no,,,no
zograscope:222,B,valid,awkward,no,,,no
zograscope:224,A,valid,natural,no,,,no
zograscope:224,C,valid,natural,no,Robertson,,no
zograscope:227,A,valid,natural,no,,,no
zograscope:227,C,valid,natural,no,Boydell,,no
zograscope:229,B,valid,natural,no,,,no
zograscope:229,C,valid,natural,no,Police Constable,,no
zograscope:230,A,valid,natural,no,,,no
zograscope:230,B,valid,natural,no,,,no
zograscope:235,A,valid,natural,no,,,no
zograscope:235,D,valid,natural,no,,,no
zograscope:24,B,valid,natural,no,,,no
zograscope:24,D,valid,natural,no,,,no
zograscope:242,A,valid,natural,no,,,no
zograscope:242,B,valid,natural,no,,,no
